t 1 2 3 4 5 6 7 8 9 10 11 12 13
0.00368 10 -9.4026 22.0339 1 0 2.96684 0 -48.832 48.832 -10 21.4073 21.4077 9.82924 0.0517989 -0.0756301
0.0037 10 -9.4026 22.2019 1 0 3.00605 0 -49.2071 49.2071 -10 21.5752 21.5757 9.82924 0.0522132 -0.0762124
0.00372 10 -9.4026 22.372 1 0 3.04577 0 -49.5872 49.5872 -10 21.7454 21.7458 9.82924 0.0526329 -0.0768023
0.00374 10 -9.4026 22.5445 1 0 3.08602 0 -49.9722 49.9722 -10 21.9178 21.9183 9.82924 0.0530583 -0.0774
0.00376 10 -9.4026 22.7191 1 0 3.1268 0 -50.3624 50.3624 -10 22.0925 22.0929 9.82924 0.0534892 -0.0780057
0.00378 10 -9.4026 22.8961 1 0 3.16811 0 -50.7577 50.7577 -10 22.2695 22.27 9.82924 0.0539258 -0.0786193
0.0038 10 -9.4026 23.0755 1 0 3.20998 0 -51.1583 51.1583 -10 22.4489 22.4493 9.82924 0.0543683 -0.0792411
0.00382 10 -9.4026 23.2572 1 0 3.25239 0 -51.5641 51.5641 -10 22.6306 22.631 9.82924 0.0548165 -0.079871
0.00384 10 -9.4026 23.4413 1 0 3.29537 0 -51.9753 51.9753 -10 22.8147 22.8151 9.82924 0.0552707 -0.0805093
0.00386 10 -9.4026 23.6279 1 0 3.33892 0 -52.3919 52.3919 -10 23.0012 23.0017 9.82924 0.0557309 -0.081156
0.00388 10 -9.4026 23.8169 1 0 3.38304 0 -52.8141 52.8141 -10 23.1902 23.1907 9.82924 0.0561971 -0.0818113
